udi,id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,falha_twf,falha_hdf,falha_pwf,falha_osf,falha_rnf,ratio_temp,flag_sobrecarga_termica,potencia_estimada
2684,L49863,L,299.8,309.5,1590.0,28.5,23,0,0,0,0,0,0,0.9686591244954471,0,45315.0
2685,L49864,L,299.8,309.4,1460.0,37.4,25,0,0,0,0,0,0,0.9689722011345437,0,54604.0
2686,L49865,L,299.8,309.4,1609.0,32.5,27,0,0,0,0,0,0,0.9689722011345437,0,52292.5
2687,L49866,L,299.8,309.4,1633.0,27.5,29,0,0,0,0,0,0,0.9689722011345437,0,44907.5
2688,L49867,L,299.9,309.4,1348.0,52.8,31,0,0,0,0,0,0,0.9692954073390582,0,71174.4
2690,L49869,L,300.0,309.5,1641.0,30.1,35,0,0,0,0,0,0,0.9693053280474787,0,49394.100000000006
2691,L49870,L,300.0,309.5,1728.0,26.0,37,0,0,0,0,0,0,0.9693053280474787,0,44928.0
2692,L49871,L,300.0,309.6,1431.0,47.7,39,0,0,0,0,0,0,0.9689922449321955,0,68258.7
2693,L49872,L,300.1,309.7,1641.0,30.4,41,0,0,0,0,0,0,0.9690022571230151,0,49886.399999999994
2694,M17553,M,300.1,309.6,1622.0,36.1,43,0,0,0,0,0,0,0.969315242347173,0,58554.200000000004
2695,M17554,M,300.1,309.6,1625.0,38.0,46,0,0,0,0,0,0,0.969315242347173,0,61750.0
2696,L49875,L,300.0,309.5,1869.0,22.7,49,0,0,0,0,0,0,0.9693053280474787,0,42426.299999999996
2697,L49876,L,300.0,309.6,1452.0,46.0,51,0,0,0,0,0,0,0.9689922449321955,0,66792.0
2698,L49877,L,300.0,309.6,1618.0,28.7,53,0,0,0,0,0,0,0.9689922449321955,0,46436.6
2699,L49878,L,300.0,309.4,2010.0,20.0,55,0,0,0,0,0,0,0.9696186135435727,0,40200.0
2700,L49879,L,299.9,309.4,1363.0,60.9,57,0,0,0,0,0,0,0.9692954073390582,0,83006.7
2701,L49880,L,299.9,309.3,1473.0,40.4,59,0,0,0,0,0,0,0.969608790916234,0,59509.2
2702,L49881,L,299.9,309.2,1333.0,50.8,61,0,0,0,0,0,0,0.9699223771994748,0,67716.4
2703,L49882,L,299.8,309.2,1760.0,25.9,63,0,0,0,0,0,0,0.9695989619353204,0,45584.0
2704,M17563,M,299.8,309.2,1372.0,58.2,65,0,0,0,0,0,0,0.9695989619353204,0,79850.40000000001
2705,M17564,M,299.7,309.2,1608.0,34.4,68,0,0,0,0,0,0,0.9692755466711658,0,55315.2
2706,L49885,L,299.7,309.2,1326.0,64.8,71,0,0,0,0,0,0,0.9692755466711658,0,85924.8
2707,M17566,M,299.6,309.1,1560.0,37.1,73,0,0,0,0,0,0,0.9692656066992378,0,57876.0
2708,M17567,M,299.6,309.0,1539.0,36.1,76,0,0,0,0,0,0,0.969579284888093,0,55557.9
2709,L49888,L,299.6,309.1,2266.0,15.3,79,0,0,0,0,0,0,0.9692656066992378,0,34669.8
2710,L49889,L,299.6,309.1,1641.0,35.8,81,0,0,0,0,0,0,0.9692656066992378,0,58747.799999999996
2711,L49890,L,299.6,309.1,1574.0,39.2,83,0,0,0,0,0,0,0.9692656066992378,0,61700.8
2712,L49891,L,299.6,309.1,1407.0,50.6,85,0,0,0,0,0,0,0.9692656066992378,0,71194.2
2713,H32126,H,299.7,309.2,1302.0,55.5,87,0,0,0,0,0,0,0.9692755466711658,0,72261.0
2714,M17573,M,299.6,309.2,1651.0,30.8,92,0,0,0,0,0,0,0.9689521314070113,0,50850.8
2715,M17574,M,299.6,309.1,1366.0,55.2,95,0,0,0,0,0,0,0.9692656066992378,0,75403.2
2716,M17575,M,299.5,309.0,1701.0,28.6,98,0,0,0,0,0,0,0.969255660293671,0,48648.600000000006
2717,L49896,L,299.5,309.0,1498.0,44.6,101,0,0,0,0,0,0,0.969255660293671,0,66810.8
2718,M17577,M,299.5,309.1,1422.0,45.3,103,0,0,0,0,0,0,0.9689420868038107,0,64416.6
2719,L49898,L,299.5,309.1,1357.0,47.3,106,0,0,0,0,0,0,0.9689420868038107,0,64186.1
2720,L49899,L,299.5,309.2,1690.0,29.2,108,0,0,0,0,0,0,0.9686287161428567,0,49348.0
2721,L49900,L,299.6,309.2,1559.0,39.1,110,0,0,0,0,0,0,0.9689521314070113,0,60956.9
2722,M17581,M,299.6,309.3,1553.0,32.4,112,0,0,0,0,0,0,0.9686388588146174,0,50317.2
2723,L49902,L,299.6,309.3,1558.0,34.8,115,0,0,0,0,0,0,0.9686388588146174,0,54218.399999999994
2724,L49903,L,299.7,309.4,1362.0,51.9,117,0,0,0,0,0,0,0.9686489949300291,0,70687.8
2725,M17584,M,299.8,309.3,1470.0,42.7,119,0,0,0,0,0,0,0.9692854802156952,0,62769.00000000001
2726,L49905,L,299.8,309.4,1555.0,34.8,122,0,0,0,0,0,0,0.9689722011345437,0,54113.99999999999
2727,M17586,M,299.8,309.4,1423.0,42.9,124,0,0,0,0,0,0,0.9689722011345437,0,61046.7
2728,L49907,L,299.7,309.3,1434.0,38.5,127,0,0,0,0,0,0,0.9689621695151562,0,55209.0
2729,L49908,L,299.7,309.3,1779.0,25.5,129,0,0,0,0,0,0,0.9689621695151562,0,45364.5
2730,L49909,L,299.7,309.3,1417.0,54.6,131,0,0,0,0,0,0,0.9689621695151562,0,77368.2
2731,L49910,L,299.6,309.2,1425.0,45.9,133,0,0,0,0,0,0,0.9689521314070113,0,65407.5
2732,M17591,M,299.7,309.2,1597.0,32.9,135,0,0,0,0,0,0,0.9692755466711658,0,52541.299999999996
2733,L49912,L,299.7,309.2,1346.0,57.4,138,0,0,0,0,0,0,0.9692755466711658,0,77260.4
2734,L49913,L,299.7,309.2,1422.0,40.4,140,0,0,0,0,0,0,0.9692755466711658,0,57448.799999999996
2735,H32148,H,299.7,309.2,1572.0,32.8,142,0,0,0,0,0,0,0.9692755466711658,0,51561.6
2736,L49915,L,299.7,309.2,1412.0,45.4,147,0,0,0,0,0,0,0.9692755466711658,0,64104.799999999996
2737,M17596,M,299.7,309.1,1576.0,36.4,149,0,0,0,0,0,0,0.9695891265946647,0,57366.399999999994
2739,M17598,M,299.8,309.1,1496.0,44.4,155,0,0,0,0,0,0,0.9699126464900917,0,66422.4
2740,L49919,L,299.8,309.2,1572.0,35.4,158,0,0,0,0,0,0,0.9695989619353204,0,55648.799999999996
2741,L49920,L,299.6,309.0,1525.0,42.8,160,0,0,0,0,0,0,0.969579284888093,0,65269.99999999999
2742,L49921,L,299.6,309.0,1378.0,51.9,162,0,0,0,0,0,0,0.969579284888093,0,71518.2
2743,L49922,L,299.6,309.1,1369.0,51.4,164,0,0,0,0,0,0,0.9692656066992378,0,70366.59999999999
2744,L49923,L,299.6,309.1,1476.0,45.3,166,0,0,0,0,0,0,0.9692656066992378,0,66862.8
2745,L49924,L,299.7,309.2,1620.0,30.0,168,0,0,0,0,0,0,0.9692755466711658,0,48600.0
2746,M17605,M,299.7,309.1,1603.0,38.5,170,0,0,0,0,0,0,0.9695891265946647,0,61715.5
2747,L49926,L,299.7,309.2,1411.0,46.1,173,0,0,0,0,0,0,0.9692755466711658,0,65047.1
2748,L49927,L,299.7,309.2,1616.0,31.6,175,0,0,0,0,0,0,0.9692755466711658,0,51065.600000000006
2749,L49928,L,299.7,309.2,1631.0,35.1,177,0,0,0,0,0,0,0.9692755466711658,0,57248.100000000006
2750,M17609,M,299.7,309.2,1685.0,28.9,179,1,0,0,0,0,0,0.9692755466711658,0,48696.5
2752,L49931,L,299.7,309.1,1417.0,50.1,187,0,0,0,0,0,0,0.9695891265946647,0,70991.7
2753,M17612,M,299.7,309.1,1851.0,24.7,189,0,0,0,0,0,0,0.9695891265946647,0,45719.7
2755,H32168,H,299.6,309.1,1630.0,32.3,194,0,0,0,0,0,0,0.9692656066992378,0,52648.99999999999
2756,L49935,L,299.7,309.2,1478.0,38.8,199,0,0,0,0,0,0,0.9692755466711658,0,57346.399999999994
2757,L49936,L,299.7,309.2,1781.0,29.6,201,0,0,0,0,0,0,0.9692755466711658,0,52717.600000000006
2758,L49937,L,299.8,309.2,1439.0,36.1,203,0,0,0,0,0,0,0.9695989619353204,0,51947.9
2759,M17618,M,299.7,309.2,1412.0,45.3,205,0,0,0,0,0,0,0.9692755466711658,0,63963.6
2760,L49939,L,299.7,309.1,1483.0,41.1,208,0,0,0,0,0,0,0.9695891265946647,0,60951.3
2761,L49940,L,299.8,309.2,1400.0,42.6,210,0,0,0,0,0,0,0.9695989619353204,0,59640.0
2762,L49941,L,299.8,309.3,1299.0,65.1,212,1,0,0,0,1,0,0.9692854802156952,0,84564.9
2763,L49942,L,299.8,309.2,1479.0,44.4,214,0,0,0,0,0,0,0.9695989619353204,0,65667.59999999999
2764,L49943,L,299.8,309.2,1491.0,47.5,216,0,0,0,0,0,0,0.9695989619353204,0,70822.5
2765,M17624,M,299.9,309.3,1389.0,52.8,0,0,0,0,0,0,0,0.969608790916234,0,73339.2
2766,M17625,M,299.9,309.4,1399.0,54.8,3,0,0,0,0,0,0,0.9692954073390582,0,76665.2
2767,M17626,M,299.9,309.4,1889.0,26.0,6,0,0,0,0,0,0,0.9692954073390582,0,49114.0
2768,L49947,L,300.0,309.5,1925.0,21.9,9,0,0,0,0,0,0,0.9693053280474787,0,42157.5
2769,L49948,L,300.0,309.5,1675.0,30.2,11,0,0,0,0,0,0,0.9693053280474787,0,50585.0
2770,M17629,M,300.0,309.6,1477.0,38.1,13,0,0,0,0,0,0,0.9689922449321955,0,56273.700000000004
2771,L49950,L,300.0,309.6,1364.0,45.9,16,0,0,0,0,0,0,0.9689922449321955,0,62607.6
2772,L49951,L,299.9,309.5,1451.0,39.4,18,0,0,0,0,0,0,0.9689822262714629,0,57169.4
2773,L49952,L,299.9,309.4,1467.0,41.2,20,0,0,0,0,0,0,0.9692954073390582,0,60440.4
2774,L49953,L,299.9,309.4,1858.0,22.5,22,0,0,0,0,0,0,0.9692954073390582,0,41805.0
2775,L49954,L,300.1,309.4,1559.0,39.7,24,0,0,0,0,0,0,0.9699418197480874,0,61892.3
2776,L49955,L,300.1,309.4,1560.0,47.7,26,0,0,0,0,0,0,0.9699418197480874,0,74412.0
2777,L49956,L,300.1,309.4,1453.0,47.6,28,0,0,0,0,0,0,0.9699418197480874,0,69162.8
2778,L49957,L,300.1,309.4,1464.0,41.7,30,0,0,0,0,0,0,0.9699418197480874,0,61048.8
2779,L49958,L,300.0,309.4,1308.0,50.2,32,0,0,0,0,0,0,0.9696186135435727,0,65661.6
2780,L49959,L,300.1,309.5,1353.0,50.9,34,0,0,0,0,0,0,0.9696284298234946,0,68867.7
2781,M17640,M,300.2,309.6,1556.0,35.8,36,0,0,0,0,0,0,0.9696382397621502,0,55704.799999999996
2782,L49961,L,300.2,309.5,2183.0,17.8,39,0,0,0,0,0,0,0.9699515315995104,0,38857.4
2783,M17642,M,300.2,309.6,1491.0,41.8,41,0,0,0,0,0,0,0.9696382397621502,0,62323.799999999996
2784,M17643,M,300.2,309.6,1528.0,35.1,44,0,0,0,0,0,0,0.9696382397621502,0,53632.8
2785,L49964,L,300.2,309.6,1430.0,52.7,47,0,0,0,0,0,0,0.9696382397621502,0,75361.0
2786,L49965,L,300.2,309.5,1495.0,32.6,49,0,0,0,0,0,0,0.9699515315995104,0,48737.0
2787,M17646,M,300.2,309.5,1630.0,28.3,51,0,0,0,0,0,0,0.9699515315995104,0,46129.0
2788,M17647,M,300.3,309.6,1524.0,38.4,54,0,0,0,0,0,0,0.9699612371771278,0,58521.6
2789,L49968,L,300.3,309.6,1326.0,52.4,57,0,0,0,0,0,0,0.9699612371771278,0,69482.4
2790,H32203,H,300.3,309.5,1438.0,44.0,59,0,0,0,0,0,0,0.9702746333755262,0,63272.0
2791,L49970,L,300.4,309.6,1356.0,45.9,64,0,0,0,0,0,0,0.970284234592105,0,62240.4
2792,H32205,H,300.4,309.6,1416.0,43.3,66,0,0,0,0,0,0,0.970284234592105,0,61312.799999999996
2793,L49972,L,300.4,309.7,1584.0,32.6,71,0,0,0,0,0,0,0.9699709364870166,0,51638.4
2794,L49973,L,300.3,309.6,1597.0,31.8,73,0,0,0,0,0,0,0.9699612371771278,0,50784.6
2795,L49974,L,300.4,309.6,1553.0,43.9,75,0,0,0,0,0,0,0.970284234592105,0,68176.7
2796,M17655,M,300.3,309.5,1405.0,49.4,77,0,0,0,0,0,0,0.9702746333755262,0,69407.0
2797,L49976,L,300.2,309.5,1539.0,35.3,80,0,0,0,0,0,0,0.9699515315995104,0,54326.7
2798,M17657,M,300.3,309.6,1398.0,53.7,82,0,0,0,0,0,0,0.9699612371771278,0,75072.6
2799,L49978,L,300.3,309.6,1568.0,39.6,85,0,0,0,0,0,0,0.9699612371771278,0,62092.8
2800,L49979,L,300.3,309.6,1404.0,44.6,87,0,0,0,0,0,0,0.9699612371771278,0,62618.4
2801,M17660,M,300.2,309.5,1500.0,45.7,89,0,0,0,0,0,0,0.9699515315995104,0,68550.0
2802,M17661,M,300.2,309.5,1642.0,28.8,92,0,0,0,0,0,0,0.9699515315995104,0,47289.6
2804,L49983,L,300.2,309.5,1343.0,50.2,98,0,0,0,0,0,0,0.9699515315995104,0,67418.6
2805,L49984,L,300.1,309.5,1450.0,40.1,100,0,0,0,0,0,0,0.9696284298234946,0,58145.0
2806,L49985,L,300.0,309.4,1460.0,43.5,102,0,0,0,0,0,0,0.9696186135435727,0,63510.0
2807,L49986,L,300.0,309.3,1364.0,41.2,104,0,0,0,0,0,0,0.969932101616773,0,56196.8
2808,M17667,M,299.9,309.3,1452.0,41.9,106,0,0,0,0,0,0,0.969608790916234,0,60838.799999999996
2809,L49988,L,299.9,309.3,1471.0,41.8,109,0,0,0,0,0,0,0.969608790916234,0,61487.799999999996
2810,L49989,L,299.9,309.2,1598.0,34.6,111,0,0,0,0,0,0,0.9699223771994748,0,55290.8
2811,L49990,L,299.8,309.1,1772.0,24.8,113,0,0,0,0,0,0,0.9699126464900917,0,43945.6
2812,L49991,L,299.9,309.2,1761.0,25.6,115,0,0,0,0,0,0,0.9699223771994748,0,45081.600000000006
2813,M17672,M,300.0,309.3,1413.0,40.7,117,0,0,0,0,0,0,0.969932101616773,0,57509.100000000006
2814,L49993,L,300.0,309.3,1887.0,22.6,120,0,0,0,0,0,0,0.969932101616773,0,42646.200000000004
2815,L49994,L,300.0,309.3,1395.0,56.5,122,0,0,0,0,0,0,0.969932101616773,0,78817.5
2816,M17675,M,300.1,309.4,1569.0,31.6,124,0,0,0,0,0,0,0.9699418197480874,0,49580.4
2817,L49996,L,300.1,309.4,1434.0,47.3,127,0,0,0,0,0,0,0.9699418197480874,0,67828.2
2818,L49997,L,300.2,309.5,1417.0,41.1,129,0,0,0,0,0,0,0.9699515315995104,0,58238.700000000004
2819,L49998,L,300.2,309.5,1729.0,28.4,131,0,0,0,0,0,0,0.9699515315995104,0,49103.6
2820,L49999,L,300.2,309.5,1356.0,51.1,133,0,0,0,0,0,0,0.9699515315995104,0,69291.6
2821,L50000,L,300.2,309.5,1436.0,48.8,135,0,0,0,0,0,0,0.9699515315995104,0,70076.8
2822,M17681,M,300.3,309.6,1419.0,42.5,137,0,0,0,0,0,0,0.9699612371771278,0,60307.5
2823,L50002,L,300.3,309.6,1593.0,38.1,140,0,0,0,0,0,0,0.9699612371771278,0,60693.3
2824,M17683,M,300.3,309.5,1320.0,62.2,142,0,0,0,0,0,0,0.9702746333755262,0,82104.0
2825,M17684,M,300.3,309.5,1448.0,42.4,145,0,0,0,0,0,0,0.9702746333755262,0,61395.2
2826,L50005,L,300.3,309.4,1470.0,33.5,148,0,0,0,0,0,0,0.9705882321571163,0,49245.0
2827,M17686,M,300.3,309.4,1612.0,33.1,150,0,0,0,0,0,0,0.9705882321571163,0,53357.200000000004
2828,L50007,L,300.4,309.4,1412.0,51.6,153,0,0,0,0,0,0,0.9709114383616307,0,72859.2
2829,M17688,M,300.4,309.4,1875.0,23.9,155,0,0,0,0,0,0,0.9709114383616307,0,44812.5
2830,L50009,L,300.3,309.3,1612.0,36.0,158,0,0,0,0,0,0,0.9709020337183898,0,58032.0
2831,M17690,M,300.4,309.3,1411.0,41.6,160,0,0,0,0,0,0,0.9712253444189286,0,58697.6
2832,M17691,M,300.3,309.2,1490.0,47.9,163,0,0,0,0,0,0,0.9712160382560932,0,71371.0
2833,M17692,M,300.4,309.3,1467.0,40.3,166,0,0,0,0,0,0,0.9712253444189286,0,59120.1
2834,L50013,L,300.3,309.2,1807.0,26.4,169,0,0,0,0,0,0,0.9712160382560932,0,47704.799999999996
2835,L50014,L,300.3,309.1,1368.0,46.0,171,0,0,0,0,0,0,0.9715302459672266,0,62928.0
2836,L50015,L,300.3,309.2,1572.0,32.0,173,0,0,0,0,0,0,0.9712160382560932,0,50304.0
2837,M17696,M,300.3,309.1,1458.0,44.3,175,0,0,0,0,0,0,0.9715302459672266,0,64589.399999999994
2838,L50017,L,300.3,309.1,1699.0,30.3,178,0,0,0,0,0,0,0.9715302459672266,0,51479.700000000004
2839,L50018,L,300.3,309.3,1478.0,39.5,180,0,0,0,0,0,0,0.9709020337183898,0,58381.0
2840,M17699,M,300.4,309.4,1362.0,42.1,182,0,0,0,0,0,0,0.9709114383616307,0,57340.200000000004
2841,H32254,H,300.4,309.4,1487.0,38.9,185,0,0,0,0,0,0,0.9709114383616307,0,57844.299999999996
2842,L50021,L,300.3,309.4,1705.0,29.4,190,0,0,0,0,0,0,0.9705882321571163,0,50127.0
2843,L50022,L,300.3,309.3,1345.0,53.5,192,0,0,0,0,0,0,0.9709020337183898,0,71957.5
2844,L50023,L,300.3,309.2,1532.0,40.2,194,0,0,0,0,0,0,0.9712160382560932,0,61586.4
2845,L50024,L,300.3,309.2,1650.0,35.2,196,0,0,0,0,0,0,0.9712160382560932,0,58080.00000000001
2846,L50025,L,300.3,309.2,1398.0,54.4,198,0,0,0,0,0,0,0.9712160382560932,0,76051.2
2847,L50026,L,300.3,309.2,1412.0,44.8,200,0,0,0,0,0,0,0.9712160382560932,0,63257.6
2848,L50027,L,300.4,309.3,1525.0,39.6,202,0,0,0,0,0,0,0.9712253444189286,0,60390.0
2849,M17708,M,300.3,309.3,1391.0,57.9,204,0,0,0,0,0,0,0.9709020337183898,0,80538.9
2850,L50029,L,300.4,309.3,1766.0,28.2,207,0,0,0,0,0,0,0.9712253444189286,0,49801.2
2851,L50030,L,300.4,309.3,1671.0,35.0,209,0,0,0,0,0,0,0.9712253444189286,0,58485.0
2852,L50031,L,300.5,309.3,1373.0,48.8,211,0,0,0,0,0,0,0.9715486551194676,0,67002.4
2853,M17712,M,300.5,309.4,1347.0,50.1,213,0,0,0,0,0,0,0.9712346445661454,0,67484.7
2854,M17713,M,300.5,309.3,1539.0,39.1,216,0,0,0,0,0,0,0.9715486551194676,0,60174.9
2855,L50034,L,300.5,309.3,1470.0,40.8,219,0,0,0,0,0,0,0.9715486551194676,0,59975.99999999999
2857,H32270,H,300.5,309.3,1471.0,45.2,223,0,0,0,0,0,0,0.9715486551194676,0,66489.2
2858,M17717,M,300.4,309.2,1528.0,37.2,228,0,0,0,0,0,0,0.9715394535202475,0,56841.600000000006
2859,L50038,L,300.5,309.3,1417.0,51.5,231,1,0,0,0,1,0,0.9715486551194676,0,72975.5
2860,L50039,L,300.6,309.4,1549.0,43.4,233,0,0,0,0,0,0,0.9715578507706599,0,67226.59999999999
2861,H32274,H,300.6,309.4,1463.0,49.2,235,0,0,0,0,0,0,0.9715578507706599,0,71979.6
2862,L50041,L,300.7,309.5,1479.0,43.6,240,0,0,0,0,0,0,0.9715670404795895,0,64484.4
2863,L50042,L,300.6,309.5,1867.0,23.0,242,0,0,0,0,0,0,0.9712439387035738,0,42941.0
2864,L50043,L,300.6,309.4,1471.0,44.1,244,0,0,0,0,0,0,0.9715578507706599,0,64871.1
2865,H32278,H,300.6,309.4,1380.0,47.6,246,1,1,0,0,0,0,0.9715578507706599,0,65688.0
2866,H32279,H,300.7,309.7,1623.0,32.7,0,0,0,0,0,0,0,0.9709396158510184,0,53072.100000000006
2867,L50046,L,300.8,309.7,1997.0,20.7,5,0,0,0,0,0,0,0.9712625089723523,0,41337.9
2868,H32281,H,300.7,309.6,1390.0,48.5,7,0,0,0,0,0,0,0.9712532268370373,0,67415.0
2869,L50048,L,300.8,309.7,1418.0,46.6,12,0,0,0,0,0,0,0.9712625089723523,0,66078.8
2870,L50049,L,300.8,309.7,1519.0,35.8,14,0,0,0,0,0,0,0.9712625089723523,0,54380.2
2871,M17730,M,300.8,309.7,1519.0,39.7,16,0,0,0,0,0,0,0.9712625089723523,0,60304.3
2872,M17731,M,300.7,309.6,1536.0,37.2,19,0,0,0,0,0,0,0.9712532268370373,0,57139.200000000004
2873,L50052,L,300.8,309.6,1680.0,28.7,22,0,0,0,0,0,0,0.9715762242520147,0,48216.0
2874,H32287,H,300.6,309.4,1555.0,37.9,24,0,0,0,0,0,0,0.9715578507706599,0,58934.5
2875,L50054,L,300.6,309.5,1471.0,49.6,29,0,0,0,0,0,0,0.9712439387035738,0,72961.6
2876,M17735,M,300.5,309.4,1877.0,23.8,31,0,0,0,0,0,0,0.9712346445661454,0,44672.6
2878,M17737,M,300.5,309.4,1655.0,32.1,37,0,0,0,0,0,0,0.9712346445661454,0,53125.5
2879,H32292,H,300.5,309.4,1502.0,34.3,40,0,0,0,0,0,0,0.9712346445661454,0,51518.6
2880,M17739,M,300.6,309.4,1367.0,63.2,45,1,0,0,1,0,0,0.9715578507706599,0,86394.40000000001
2881,L50060,L,300.7,309.5,1541.0,37.2,48,0,0,0,0,0,0,0.9715670404795895,0,57325.200000000004
2882,M17741,M,300.6,309.6,1588.0,37.0,50,0,0,0,0,0,0,0.97093022942206,0,58756.0
2883,L50062,L,300.6,309.6,1684.0,32.8,53,0,0,0,0,0,0,0.97093022942206,0,55235.2
2884,L50063,L,300.6,309.5,1437.0,40.0,55,0,0,0,0,0,0,0.9712439387035738,0,57480.0
2886,M17745,M,300.5,309.5,1320.0,49.9,59,0,0,0,0,0,0,0.9709208369275579,0,65868.0
2887,H32300,H,300.5,309.5,1635.0,34.2,62,0,0,0,0,0,0,0.9709208369275579,0,55917.00000000001
2888,M17747,M,300.5,309.5,1691.0,27.6,67,0,0,0,0,0,0,0.9709208369275579,0,46671.600000000006
2889,M17748,M,300.6,309.6,1365.0,50.0,70,0,0,0,0,0,0,0.97093022942206,0,68250.0
2890,M17749,M,300.7,309.7,1523.0,38.2,73,0,0,0,0,0,0,0.9709396158510184,0,58178.600000000006
2891,L50070,L,300.6,309.7,1593.0,32.4,76,0,0,0,0,0,0,0.9706167227296846,0,51613.2
2892,L50071,L,300.6,309.6,1682.0,30.7,78,0,0,0,0,0,0,0.97093022942206,0,51637.4
2893,L50072,L,300.7,309.6,1329.0,54.3,80,0,0,0,0,0,0,0.9712532268370373,0,72164.7
2894,M17753,M,300.7,309.6,1568.0,35.2,82,0,0,0,0,0,0,0.9712532268370373,0,55193.600000000006
2896,M17755,M,300.7,309.6,1473.0,48.1,87,0,0,0,0,0,0,0.9712532268370373,0,70851.3
2897,M17756,M,300.7,309.5,1633.0,31.3,90,0,0,0,0,0,0,0.9715670404795895,0,51112.9
2898,M17757,M,300.6,309.5,1530.0,40.2,93,0,0,0,0,0,0,0.9712439387035738,0,61506.00000000001
2899,M17758,M,300.6,309.5,1550.0,40.2,96,0,0,0,0,0,0,0.9712439387035738,0,62310.00000000001
2900,L50079,L,300.6,309.4,1410.0,40.6,99,0,0,0,0,0,0,0.9715578507706599,0,57246.0
2901,L50080,L,300.5,309.3,1574.0,33.5,101,0,0,0,0,0,0,0.9715486551194676,0,52729.0
2902,L50081,L,300.6,309.4,1425.0,40.3,103,0,0,0,0,0,0,0.9715578507706599,0,57427.49999999999
2903,M17762,M,300.6,309.4,1541.0,35.2,105,0,0,0,0,0,0,0.9715578507706599,0,54243.200000000004
2904,M17763,M,300.7,309.5,1733.0,26.7,108,0,0,0,0,0,0,0.9715670404795895,0,46271.1
2905,L50084,L,300.6,309.4,2496.0,13.5,111,0,0,0,0,0,0,0.9715578507706599,0,33696.0
2906,L50085,L,300.6,309.4,1552.0,36.4,113,0,0,0,0,0,0,0.9715578507706599,0,56492.799999999996
2907,L50086,L,300.6,309.3,1409.0,38.7,115,0,0,0,0,0,0,0.9718719658200066,0,54528.3
2908,M17767,M,300.6,309.4,1581.0,35.7,117,0,0,0,0,0,0,0.9715578507706599,0,56441.700000000004
2910,L50089,L,300.7,309.6,1500.0,44.1,122,0,0,0,0,0,0,0.9712532268370373,0,66150.0
2912,M17771,M,300.7,309.5,1352.0,44.0,126,0,0,0,0,0,0,0.9715670404795895,0,59488.0
2913,L50092,L,300.7,309.6,1661.0,30.3,129,0,0,0,0,0,0,0.9712532268370373,0,50328.3
2914,L50093,L,300.7,309.6,1541.0,34.6,131,0,0,0,0,0,0,0.9712532268370373,0,53318.600000000006
2915,H32328,H,300.6,309.6,1888.0,20.5,133,0,0,0,0,0,0,0.97093022942206,0,38704.0
2916,L50095,L,300.5,309.5,1255.0,62.1,138,0,0,0,0,0,0,0.9709208369275579,0,77935.5
2917,L50096,L,300.6,309.6,1411.0,41.6,140,0,0,0,0,0,0,0.97093022942206,0,58697.6
2918,L50097,L,300.6,309.5,1516.0,39.0,142,0,0,0,0,0,0,0.9712439387035738,0,59124.0
2919,M17778,M,300.6,309.5,1492.0,34.0,144,0,0,0,0,0,0,0.9712439387035738,0,50728.0
2920,L50099,L,300.6,309.6,1726.0,30.0,147,0,0,0,0,0,0,0.97093022942206,0,51780.0
2921,L50100,L,300.7,309.7,1598.0,33.7,149,0,0,0,0,0,0,0.9709396158510184,0,53852.600000000006
2922,L50101,L,300.8,309.8,1657.0,31.1,151,0,0,0,0,0,0,0.9709489962203067,0,51532.700000000004
2924,M17783,M,300.7,309.7,1397.0,51.3,155,0,0,0,0,0,0,0.9709396158510184,0,71666.09999999999
2925,L50104,L,300.8,309.7,1461.0,44.3,158,0,0,0,0,0,0,0.9712625089723523,0,64722.299999999996
2926,M17785,M,300.7,309.6,1388.0,51.1,160,0,0,0,0,0,0,0.9712532268370373,0,70926.8
2929,M17788,M,300.8,309.7,1258.0,54.9,168,0,0,0,0,0,0,0.9712625089723523,0,69064.2
2930,M17789,M,300.8,309.7,1482.0,39.0,171,0,0,0,0,0,0,0.9712625089723523,0,57798.0
2931,H32344,H,300.7,309.6,1403.0,51.3,174,0,0,0,0,0,0,0.9712532268370373,0,71973.9
2932,L50111,L,300.8,309.7,1373.0,45.4,179,0,0,0,0,0,0,0.9712625089723523,0,62334.2
2933,L50112,L,300.9,309.7,1460.0,42.1,181,0,0,0,0,0,0,0.9715854020936862,0,61466.0
2934,M17793,M,300.8,309.7,1751.0,27.9,183,0,0,0,0,0,0,0.9712625089723523,0,48852.899999999994
2935,M17794,M,300.8,309.6,1546.0,42.3,186,0,0,0,0,0,0,0.9715762242520147,0,65395.799999999996
2936,M17795,M,300.8,309.7,1680.0,28.2,189,0,0,0,0,0,0,0.9712625089723523,0,47376.0
2937,M17796,M,300.9,309.7,1394.0,48.8,192,0,0,0,0,0,0,0.9715854020936862,0,68027.2
2938,L50117,L,300.7,309.6,1810.0,26.0,195,0,0,0,0,0,0,0.9712532268370373,0,47060.0
2939,L50118,L,300.7,309.5,1479.0,34.5,197,0,0,0,0,0,0,0.9715670404795895,0,51025.5
2940,L50119,L,300.9,309.7,1431.0,41.4,199,0,0,0,0,0,0,0.9715854020936862,0,59243.4
2941,L50120,L,300.9,309.7,2355.0,14.4,201,0,0,0,0,0,0,0.9715854020936862,0,33912.0
